id,timestamp,method,path,status,size,user_agent,geoip_country,geoip_city,device_type,ip
525,2024-08-17 13:11:49,POST,/contact.html,200,2286,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",United States Virgin Islands,Benjaminberg,Desktop,168.103.48.139
526,2024-08-17 13:12:50,DELETE,/contact.html,200,3491,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Sri Lanka,Lake Ashleyport,Tablet,1.46.10.44
527,2024-08-17 13:14:47,GET,/products.html,301,2550,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Azerbaijan,New Richard,Desktop,144.181.81.74
528,2024-08-17 13:18:10,PUT,/about.html,404,2174,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Micronesia,Vaughanshire,Tablet,219.206.96.254
529,2024-08-17 13:19:24,DELETE,/about.html,404,2747,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Indonesia,West Michaelbury,Desktop,196.11.26.69
530,2024-08-17 13:21:25,DELETE,/home,302,1694,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Indonesia,Franciscotown,Tablet,217.214.38.226
531,2024-08-17 13:23:04,PUT,/home,302,773,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",United States Virgin Islands,Kleinville,Desktop,200.1.90.106
532,2024-08-17 13:25:55,DELETE,/contact.html,302,1700,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Ecuador,Lake Samantha,Tablet,131.217.99.40
533,2024-08-17 13:29:43,PUT,/products.html,301,4689,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",British Indian Ocean Territory (Chagos Archipelago),Kristineburgh,Desktop,99.131.55.214
534,2024-08-17 13:32:47,PUT,/services.html,500,4014,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Kuwait,Port Robertville,Desktop,121.59.44.132
535,2024-08-17 13:35:38,GET,/home,500,2526,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Belgium,Lake Danielfurt,Tablet,216.206.229.108
536,2024-08-17 13:38:42,POST,/services.html,500,4994,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Uzbekistan,Newmanview,Desktop,20.16.235.92
537,2024-08-17 13:39:28,GET,/contact.html,500,4783,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Samoa,North Kimberly,Desktop,205.69.43.44
538,2024-08-17 13:40:51,DELETE,/login,500,1937,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Dominican Republic,West Valerieberg,Desktop,213.189.102.6
539,2024-08-17 13:42:01,POST,/contact.html,500,2734,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Reunion,South Andrea,Tablet,197.115.0.4
540,2024-08-17 13:46:21,GET,/home,302,2487,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Bolivia,East Jamieborough,Desktop,102.26.216.50
541,2024-08-17 13:49:34,PUT,/contact.html,302,1731,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Venezuela,Amyfurt,Tablet,113.199.108.234
542,2024-08-17 13:51:03,GET,/home,404,4294,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Guatemala,Chapmanville,Desktop,58.101.225.248
543,2024-08-17 13:54:56,POST,/contact.html,200,922,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Mongolia,North Josephbury,Tablet,191.87.67.4
544,2024-08-17 13:55:17,POST,/about.html,404,3873,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Luxembourg,Lake Meganburgh,Desktop,209.216.136.59
545,2024-08-17 13:56:22,GET,/products.html,301,3161,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Tajikistan,Sarahborough,Tablet,129.216.245.166
546,2024-08-17 13:57:11,PUT,/contact.html,302,3593,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Indonesia,Port Karenberg,Desktop,202.66.232.40
547,2024-08-17 13:59:30,DELETE,/home,500,4621,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Kuwait,North Thomaston,Tablet,76.235.186.156
548,2024-08-17 14:03:06,POST,/login,302,1885,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Anguilla,East Janettown,Desktop,1.176.0.119
549,2024-08-17 14:04:59,GET,/products.html,200,1809,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Aruba,Banksview,Desktop,185.145.46.186
550,2024-08-17 14:09:57,PUT,/contact.html,301,4675,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Maldives,Noahfort,Tablet,219.4.230.46
551,2024-08-17 14:13:29,PUT,/contact.html,301,586,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Saint Helena,Drakeville,Desktop,75.73.39.177
552,2024-08-17 14:14:47,POST,/products.html,301,3926,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Mauritius,Heidifurt,Tablet,125.175.70.65
553,2024-08-17 14:15:20,GET,/services.html,404,952,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Western Sahara,Leontown,Tablet,141.74.48.163
554,2024-08-17 14:17:11,GET,/products.html,302,1550,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Reunion,Port Ryan,Tablet,131.23.24.37
555,2024-08-17 14:18:02,POST,/services.html,500,2422,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Kazakhstan,West Robert,Desktop,68.238.100.170
556,2024-08-17 14:22:14,GET,/services.html,404,2118,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Georgia,New Jose,Tablet,59.232.129.47
557,2024-08-17 14:25:34,POST,/home,500,1950,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Guinea-Bissau,Breannaview,Desktop,148.163.62.166
558,2024-08-17 14:26:50,PUT,/login,500,4388,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Latvia,Lake Seanland,Desktop,180.118.52.137
559,2024-08-17 14:31:27,PUT,/products.html,301,4139,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Mali,East Michelle,Tablet,186.222.162.128
560,2024-08-17 14:33:00,POST,/about.html,302,526,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Azerbaijan,New Ricky,Tablet,176.141.215.25
561,2024-08-17 14:36:27,POST,/about.html,200,906,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Micronesia,East Patricia,Desktop,167.93.153.214
562,2024-08-17 14:38:39,DELETE,/about.html,200,4637,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Belgium,Sullivanside,Desktop,159.211.0.73
563,2024-08-17 14:41:51,GET,/login,404,4335,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Guam,Holmesside,Desktop,3.70.69.121
564,2024-08-17 14:45:18,POST,/services.html,302,1246,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Gibraltar,North Jason,Desktop,7.9.24.170
565,2024-08-17 14:50:09,GET,/services.html,500,904,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Netherlands,New Emilyborough,Tablet,48.102.152.129
566,2024-08-17 14:50:10,GET,/contact.html,404,4843,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Dominica,Batesmouth,Desktop,197.23.255.57
567,2024-08-17 14:52:27,POST,/about.html,500,833,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Azerbaijan,Lake Susan,Tablet,190.168.155.221
568,2024-08-17 14:56:05,GET,/contact.html,500,2210,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Brazil,South Rebecca,Desktop,132.76.151.59
569,2024-08-17 14:56:08,GET,/products.html,301,3144,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Marshall Islands,Whiteport,Desktop,74.194.101.226
570,2024-08-17 14:57:19,DELETE,/services.html,200,4766,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Saint Pierre and Miquelon,Sanchezmouth,Desktop,172.248.25.210
571,2024-08-17 14:58:31,GET,/contact.html,302,3103,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Bahrain,New Amy,Desktop,222.70.225.180
572,2024-08-17 14:59:37,PUT,/home,200,4377,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Eritrea,Lake Billy,Desktop,198.210.77.158
573,2024-08-17 15:00:22,PUT,/products.html,302,3586,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Chile,Smithfort,Tablet,199.202.241.92
574,2024-08-17 15:04:18,POST,/login,200,511,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Lebanon,Newmanside,Desktop,41.184.47.39
575,2024-08-17 15:06:17,GET,/services.html,301,541,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Papua New Guinea,North Victoriatown,Desktop,80.206.119.237
576,2024-08-17 15:07:32,DELETE,/home,302,4395,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Togo,East Davidborough,Tablet,179.215.45.159
577,2024-08-17 15:08:19,PUT,/home,200,321,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Kyrgyz Republic,Lake Jenniferhaven,Desktop,206.193.252.153
578,2024-08-17 15:10:18,POST,/products.html,302,2179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Jordan,Andersonberg,Desktop,111.218.1.138
579,2024-08-17 15:12:54,POST,/login,302,3123,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Guyana,South Stephenshire,Desktop,189.40.56.124
580,2024-08-17 15:16:49,DELETE,/services.html,500,4232,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Singapore,Jordanside,Desktop,202.87.80.218
581,2024-08-17 15:18:48,POST,/services.html,200,695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Niger,West Stacyberg,Tablet,135.52.80.217
582,2024-08-17 15:20:56,GET,/products.html,500,4341,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Pitcairn Islands,Natashaburgh,Tablet,205.26.228.123
583,2024-08-17 15:22:08,GET,/login,404,2004,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Cape Verde,Anthonyside,Desktop,167.121.126.215
584,2024-08-17 15:24:18,DELETE,/services.html,500,1779,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Uzbekistan,Lake Morganville,Desktop,215.216.181.64
585,2024-08-17 15:27:57,GET,/products.html,301,4490,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Nigeria,New Susan,Tablet,186.5.243.202
586,2024-08-17 15:32:39,PUT,/home,302,4595,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Guinea,West Elizabeth,Desktop,190.68.234.52
587,2024-08-17 15:36:59,PUT,/products.html,302,2970,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Montenegro,Nunezchester,Desktop,170.95.185.169
588,2024-08-17 15:39:51,PUT,/login,500,3812,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Romania,New Amberhaven,Tablet,22.165.105.218
589,2024-08-17 15:42:18,PUT,/products.html,301,4864,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Christmas Island,New Jessica,Desktop,196.197.130.109
590,2024-08-17 15:43:17,DELETE,/login,404,3837,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Saudi Arabia,Blanchardmouth,Desktop,28.151.33.124
591,2024-08-17 15:44:49,GET,/products.html,500,3338,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Jersey,East Emilyberg,Tablet,219.99.221.69
592,2024-08-17 15:45:16,POST,/services.html,200,2153,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Netherlands,Wattschester,Desktop,206.225.24.190
593,2024-08-17 15:47:29,GET,/services.html,200,3345,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Burundi,North Mary,Tablet,108.135.10.187
594,2024-08-17 15:47:58,PUT,/products.html,404,2833,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Senegal,Port Chasestad,Desktop,162.193.201.147
595,2024-08-17 15:52:23,DELETE,/home,301,546,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Saint Kitts and Nevis,West Teresa,Desktop,116.122.51.148
596,2024-08-17 15:54:49,POST,/products.html,302,1253,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Italy,Port Seanside,Desktop,150.127.185.243
597,2024-08-17 15:55:45,GET,/login,200,1155,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Malta,Crawfordport,Tablet,112.178.137.215
598,2024-08-17 15:58:09,DELETE,/contact.html,200,3454,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Uruguay,North Anthony,Desktop,195.98.217.152
599,2024-08-17 16:02:08,PUT,/login,302,483,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Uzbekistan,Brooksburgh,Desktop,211.12.75.51
600,2024-08-17 16:04:00,GET,/home,302,4194,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Indonesia,North Tara,Desktop,128.93.95.212
601,2024-08-17 16:04:15,POST,/contact.html,302,2075,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Heard Island and McDonald Islands,Roymouth,Desktop,42.148.130.150
602,2024-08-17 16:06:41,PUT,/products.html,500,2810,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",United States Minor Outlying Islands,Lake Roberta,Desktop,208.241.17.83
603,2024-08-17 16:08:47,GET,/login,200,3182,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Saint Lucia,Hendersonville,Desktop,207.152.50.93
604,2024-08-17 16:11:50,PUT,/about.html,500,2521,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Madagascar,Zacharystad,Desktop,85.219.9.240
605,2024-08-17 16:13:31,GET,/services.html,500,3817,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Cuba,Lydiaview,Desktop,93.78.237.215
606,2024-08-17 16:17:13,GET,/about.html,404,463,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Micronesia,Susanberg,Desktop,1.201.207.14
607,2024-08-17 16:19:01,GET,/home,404,1119,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Bermuda,East Williamview,Desktop,200.49.56.48
608,2024-08-17 16:23:00,POST,/products.html,500,3809,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Cameroon,Jonathanton,Desktop,221.122.189.124
609,2024-08-17 16:23:42,POST,/about.html,404,3109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Cambodia,Jasonville,Desktop,90.87.52.76
610,2024-08-17 16:27:45,DELETE,/services.html,200,1003,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Bangladesh,Hooverfort,Desktop,78.197.211.14
611,2024-08-17 16:27:56,DELETE,/contact.html,301,4465,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Reunion,Andersonfort,Tablet,146.12.227.128
612,2024-08-17 16:27:58,PUT,/products.html,200,943,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Colombia,Amystad,Tablet,205.10.87.37
613,2024-08-17 16:29:21,GET,/home,200,4305,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Montserrat,Lake Vanessaville,Desktop,205.172.204.219
614,2024-08-17 16:31:47,GET,/home,200,1090,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",New Zealand,Smithview,Desktop,182.188.225.6
615,2024-08-17 16:32:48,DELETE,/products.html,302,789,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Antigua and Barbuda,South Heather,Desktop,203.26.158.184
616,2024-08-17 16:33:20,GET,/login,200,3240,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Saint Vincent and the Grenadines,Marvinborough,Desktop,196.210.123.86
617,2024-08-17 16:33:45,PUT,/services.html,404,4399,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Singapore,Ashleymouth,Tablet,27.4.29.165
618,2024-08-17 16:37:17,POST,/about.html,302,4598,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Armenia,New Williamview,Tablet,30.184.232.60
619,2024-08-17 16:37:43,PUT,/products.html,500,2724,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Saint Helena,New Donna,Desktop,79.167.68.222
620,2024-08-17 16:42:43,DELETE,/about.html,500,440,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Holy See (Vatican City State),Reneehaven,Tablet,207.254.150.88
621,2024-08-17 16:46:41,GET,/login,302,4297,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Finland,East Kimberly,Desktop,57.228.221.195
622,2024-08-17 16:47:31,PUT,/about.html,302,924,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Senegal,Melissaview,Desktop,170.227.46.42
623,2024-08-17 16:49:06,GET,/home,500,990,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Mayotte,Ramosland,Desktop,223.137.27.254
624,2024-08-17 16:51:04,POST,/home,302,2396,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Georgia,Williamchester,Desktop,163.130.27.45
625,2024-08-17 16:52:48,POST,/about.html,302,1695,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",New Caledonia,Erinchester,Desktop,191.248.78.232
626,2024-08-17 16:54:38,PUT,/home,301,1399,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Uruguay,Lopezberg,Desktop,133.20.87.156
627,2024-08-17 16:59:10,DELETE,/services.html,302,4082,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Marshall Islands,Buchananville,Tablet,192.118.20.139
628,2024-08-17 17:03:45,GET,/home,200,1157,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Congo,Larryland,Desktop,186.32.17.70
629,2024-08-17 17:04:28,GET,/home,301,2139,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Zambia,Kurtchester,Desktop,206.41.38.187
630,2024-08-17 17:08:39,PUT,/about.html,200,4940,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Seychelles,Michaelville,Desktop,150.84.227.228
631,2024-08-17 17:12:13,GET,/login,301,3525,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",South Georgia and the South Sandwich Islands,Baileyberg,Desktop,71.125.245.37
632,2024-08-17 17:14:18,DELETE,/products.html,500,1958,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Romania,Davidport,Tablet,131.68.68.219
